fight_id,fight_date,a_fighter_name,b_fighter_name,a_prior_fights,b_prior_fights,a_prior_win_rate,b_prior_win_rate,predicted_side,predicted_winner,actual_winner,predicted_correct,chosen_odds,edge,bet_placed,profit_units
913d8a35095591d5,2023-06-03,Tim Elliott,Victor Altamirano,34,6,0.4118,0.6667,b,Victor Altamirano,Tim Elliott,0,2.46,0.2602,1,-1.0
913d8a35095591d5,2023-06-03,Victor Altamirano,Tim Elliott,7,35,0.5714,0.4286,a,Victor Altamirano,Tim Elliott,0,1.5747,-0.0636,0,0.0
99808befeece3a8a,2023-06-03,Philipe Lins,Maxim Grishin,8,8,0.5,0.5,a,Philipe Lins,Philipe Lins,1,2.04,0.0098,0,0.0
99808befeece3a8a,2023-06-03,Maxim Grishin,Philipe Lins,9,9,0.4444,0.5556,b,Philipe Lins,Philipe Lins,1,1.8197,0.006,0,0.0
a122968e96068800,2023-06-03,Abubakar Nurmagomedov,Elizeu Zaleski dos Santos,6,24,0.6667,0.75,b,Elizeu Zaleski dos Santos,Elizeu Zaleski dos Santos,1,2.02,0.255,1,1.02
a122968e96068800,2023-06-03,Elizeu Zaleski dos Santos,Abubakar Nurmagomedov,25,7,0.76,0.5714,a,Elizeu Zaleski dos Santos,Elizeu Zaleski dos Santos,1,1.8333,0.2145,1,0.8333
d7ae0993c7a378ee,2023-06-03,Kai Kara-France,Amir Albazi,20,8,0.7,1.0,b,Amir Albazi,Amir Albazi,1,1.9804,0.495,1,0.9804
d7ae0993c7a378ee,2023-06-03,Amir Albazi,Kai Kara-France,9,21,1.0,0.6667,a,Amir Albazi,Amir Albazi,1,1.8621,0.463,1,0.8621
dfc62aa72446e4a8,2023-06-03,Elise Reed,Jinh Yu Frey,10,12,0.4,0.3333,a,Elise Reed,Elise Reed,1,1.7576,-0.169,0,0.0
dfc62aa72446e4a8,2023-06-03,Jinh Yu Frey,Elise Reed,13,11,0.3077,0.4545,b,Elise Reed,Elise Reed,1,2.12,-0.0172,0,0.0
1676c64a94be0557,2023-06-10,Diana Belbita,Maria Oliveira,8,6,0.25,0.3333,b,Maria Oliveira,Diana Belbita,0,1.6849,-0.2602,0,0.0
1676c64a94be0557,2023-06-10,Maria Oliveira,Diana Belbita,7,9,0.2857,0.3333,b,Diana Belbita,Diana Belbita,1,1.6849,-0.2602,0,0.0
46c67efd68a0b15d,2023-06-10,Dan Ige,Nate Landwehr,26,12,0.6154,0.6667,b,Nate Landwehr,Dan Ige,0,1.3704,-0.0631,0,0.0
46c67efd68a0b15d,2023-06-10,Nate Landwehr,Dan Ige,13,27,0.6154,0.6296,b,Dan Ige,Dan Ige,1,1.3704,-0.1001,0,0.0
47a5d4bb68352055,2023-06-10,Miranda Maverick,Jasmine Jasudavicius,12,6,0.6667,0.6667,a,Miranda Maverick,Jasmine Jasudavicius,0,2.94,0.3265,1,-1.0
47a5d4bb68352055,2023-06-10,Jasmine Jasudavicius,Miranda Maverick,7,13,0.7143,0.6154,a,Jasmine Jasudavicius,Jasmine Jasudavicius,1,2.94,0.3741,1,1.94
5311298f79414125,2023-06-10,Marc-Andre Barriault,Eryk Anders,18,28,0.4444,0.5,b,Eryk Anders,Marc-Andre Barriault,0,2.34,0.0726,1,-1.0
5311298f79414125,2023-06-10,Eryk Anders,Marc-Andre Barriault,29,19,0.4828,0.4737,a,Eryk Anders,Marc-Andre Barriault,0,1.6329,-0.1296,0,0.0
69bc7ca8ce831731,2023-06-10,Amanda Nunes,Irene Aldana,34,22,0.8824,0.6364,a,Amanda Nunes,Amanda Nunes,1,3.7,0.6121,1,2.7
69bc7ca8ce831731,2023-06-10,Irene Aldana,Amanda Nunes,23,35,0.6087,0.8857,b,Amanda Nunes,Amanda Nunes,1,1.2985,0.1156,1,0.2985
7ee8b91d7f80f8a7,2023-06-10,Kyle Nelson,Blake Bilder,10,2,0.2,1.0,b,Blake Bilder,Kyle Nelson,0,1.3636,0.2667,1,-1.0
7ee8b91d7f80f8a7,2023-06-10,Blake Bilder,Kyle Nelson,3,11,0.6667,0.2727,a,Blake Bilder,Kyle Nelson,0,3.25,0.359,1,-1.0
e24b65cd8721349a,2023-06-10,Aiemann Zahabi,Aoriqileng,10,8,0.6,0.5,a,Aiemann Zahabi,Aiemann Zahabi,1,2.06,0.1146,1,1.06
e24b65cd8721349a,2023-06-10,Aoriqileng,Aiemann Zahabi,9,11,0.4444,0.6364,b,Aiemann Zahabi,Aiemann Zahabi,1,1.8065,0.0828,1,0.8065
e9d5ffcacf7d8757,2023-06-10,Mike Malott,Adam Fugitt,4,4,1.0,0.5,a,Mike Malott,Mike Malott,1,2.84,0.6479,1,1.84
e9d5ffcacf7d8757,2023-06-10,Adam Fugitt,Mike Malott,5,5,0.4,1.0,b,Mike Malott,Mike Malott,1,1.4545,0.3125,1,0.4545
175d9e1ac0725145,2023-06-17,Marvin Vettori,Jared Cannonier,26,30,0.6923,0.6,a,Marvin Vettori,Jared Cannonier,0,2.06,0.2069,1,-1.0
175d9e1ac0725145,2023-06-17,Jared Cannonier,Marvin Vettori,31,27,0.6129,0.6667,b,Marvin Vettori,Jared Cannonier,0,1.8065,0.1131,1,-1.0
5d9b84493f1ed114,2023-06-17,Armen Petrosyan,Christian Leroy Duncan,6,2,0.6667,1.0,b,Christian Leroy Duncan,Armen Petrosyan,0,1.641,0.3906,1,-1.0
5d9b84493f1ed114,2023-06-17,Christian Leroy Duncan,Armen Petrosyan,3,7,0.6667,0.7143,b,Armen Petrosyan,Armen Petrosyan,1,1.641,0.1049,1,0.641
6c2199524d762b11,2023-06-17,Arman Tsarukyan,Joaquim Silva,16,16,0.75,0.625,a,Arman Tsarukyan,Arman Tsarukyan,1,8.5,0.6324,1,7.5
6c2199524d762b11,2023-06-17,Joaquim Silva,Arman Tsarukyan,17,17,0.5882,0.7647,b,Arman Tsarukyan,Arman Tsarukyan,1,1.0833,-0.1584,0,0.0
76fd6919d828d5c2,2023-06-17,Pat Sabatini,Lucas Almeida,10,2,0.8,1.0,b,Lucas Almeida,Pat Sabatini,0,1.5263,0.3448,1,-1.0
76fd6919d828d5c2,2023-06-17,Lucas Almeida,Pat Sabatini,3,11,0.6667,0.8182,b,Pat Sabatini,Pat Sabatini,1,1.5263,0.163,1,0.5263
7ba54a10f28c9496,2023-06-17,Kyung Ho Kang,Cristian Quinonez,20,2,0.7,1.0,b,Cristian Quinonez,Kyung Ho Kang,0,2.22,0.5495,1,-1.0
7ba54a10f28c9496,2023-06-17,Cristian Quinonez,Kyung Ho Kang,3,21,0.6667,0.7143,b,Kyung Ho Kang,Kyung Ho Kang,1,2.22,0.2638,1,1.22
8794031c523bf534,2023-06-17,Zac Pauga,Modestas Bukauskas,4,10,0.5,0.4,a,Zac Pauga,Modestas Bukauskas,0,1.5051,-0.1644,0,0.0
8794031c523bf534,2023-06-17,Modestas Bukauskas,Zac Pauga,11,5,0.4545,0.4,a,Modestas Bukauskas,Modestas Bukauskas,1,1.5051,-0.2099,0,0.0
8ea12c7360fa0f6b,2023-06-17,Carlos Hernandez,Denys Bondar,4,2,0.5,0.0,a,Carlos Hernandez,Carlos Hernandez,1,1.7042,-0.0868,0,0.0
8ea12c7360fa0f6b,2023-06-17,Denys Bondar,Carlos Hernandez,3,5,0.0,0.6,b,Carlos Hernandez,Carlos Hernandez,1,2.2,0.1455,1,1.2
98458778348ea5d7,2023-06-17,Manuel Torres,Nikolas Motta,2,4,1.0,0.5,a,Manuel Torres,Manuel Torres,1,1.5263,0.3448,1,0.5263
98458778348ea5d7,2023-06-17,Nikolas Motta,Manuel Torres,5,3,0.4,1.0,b,Manuel Torres,Manuel Torres,1,2.6,0.6154,1,1.6
9cfb84817a43b63c,2023-06-17,Tereza Bleda,Gabriella Fernandes,2,2,0.0,0.0,a,Tereza Bleda,Tereza Bleda,1,1.4255,-0.2015,0,0.0
9cfb84817a43b63c,2023-06-17,Gabriella Fernandes,Tereza Bleda,3,3,0.0,0.3333,b,Tereza Bleda,Tereza Bleda,1,2.94,-0.0068,0,0.0
bc1be168c064f028,2023-06-17,Jimmy Flick,Alessandro Costa,4,2,0.5,0.0,a,Jimmy Flick,Alessandro Costa,0,3.35,0.2015,1,-1.0
bc1be168c064f028,2023-06-17,Alessandro Costa,Jimmy Flick,3,5,0.3333,0.4,b,Jimmy Flick,Alessandro Costa,0,1.3448,-0.3436,0,0.0
07cb64236ae7aaea,2023-06-24,Amanda Ribas,Maycee Barber,16,18,0.75,0.7778,b,Maycee Barber,Maycee Barber,1,1.5,0.1111,1,0.5
07cb64236ae7aaea,2023-06-24,Maycee Barber,Amanda Ribas,19,17,0.7895,0.7059,a,Maycee Barber,Maycee Barber,1,2.68,0.4163,1,1.68
42922bab8a3e1828,2023-06-24,Randy Brown,Wellington Turman,30,14,0.6667,0.4286,a,Randy Brown,Randy Brown,1,2.96,0.3288,1,1.96
42922bab8a3e1828,2023-06-24,Wellington Turman,Randy Brown,15,31,0.4,0.6774,b,Randy Brown,Randy Brown,1,1.3846,-0.0448,0,0.0
582806c33ce6dcf6,2023-06-24,David Onama,Gabriel Santos,8,2,0.5,0.0,a,David Onama,David Onama,1,1.4444,-0.1923,0,0.0
582806c33ce6dcf6,2023-06-24,Gabriel Santos,David Onama,3,9,0.0,0.5556,b,David Onama,David Onama,1,2.88,0.2083,1,1.88
7b909acede0a26eb,2023-06-24,Cody Brundage,Sedriques Dumas,10,2,0.4,0.0,a,Cody Brundage,Sedriques Dumas,0,2.8,0.0429,1,-1.0
7b909acede0a26eb,2023-06-24,Sedriques Dumas,Cody Brundage,3,11,0.3333,0.3636,b,Cody Brundage,Sedriques Dumas,0,1.6098,-0.2576,0,0.0
8b296724a6844865,2023-06-24,Mateusz Rebecki,Loik Radzhabov,2,2,1.0,1.0,a,Mateusz Rebecki,Mateusz Rebecki,1,1.7692,0.4348,1,0.7692
8b296724a6844865,2023-06-24,Loik Radzhabov,Mateusz Rebecki,3,3,0.6667,1.0,b,Mateusz Rebecki,Mateusz Rebecki,1,2.08,0.5192,1,1.08
9124740fe7816d70,2023-06-24,Brendan Allen,Bruno Silva,22,22,0.8182,0.6364,a,Brendan Allen,Brendan Allen,1,2.88,0.471,1,1.88
9124740fe7816d70,2023-06-24,Bruno Silva,Brendan Allen,23,23,0.6087,0.8261,b,Brendan Allen,Brendan Allen,1,1.4444,0.1338,1,0.4444
c22de92b9d9030dc,2023-06-24,Tabatha Ricci,Gillian Robertson,8,28,0.75,0.6429,a,Tabatha Ricci,Tabatha Ricci,1,2.08,0.2692,1,1.08
c22de92b9d9030dc,2023-06-24,Gillian Robertson,Tabatha Ricci,29,9,0.6207,0.7778,b,Tabatha Ricci,Tabatha Ricci,1,1.7246,0.1979,1,0.7246
c3ef3cb03edde8bb,2023-06-24,Josh Emmett,Ilia Topuria,24,10,0.75,1.0,b,Ilia Topuria,Ilia Topuria,1,4.1,0.7561,1,3.1
c3ef3cb03edde8bb,2023-06-24,Ilia Topuria,Josh Emmett,11,25,1.0,0.72,a,Ilia Topuria,Ilia Topuria,1,1.2564,0.2041,1,0.2564
ced01368259428f5,2023-06-24,Neil Magny,Phil Rowe,58,8,0.6897,0.75,b,Phil Rowe,Neil Magny,0,2.44,0.3402,1,-1.0
ced01368259428f5,2023-06-24,Phil Rowe,Neil Magny,9,59,0.6667,0.6949,b,Neil Magny,Neil Magny,1,2.44,0.2851,1,1.44
fcc1191761e365f9,2023-06-24,Jamall Emmers,Jack Jenkins,8,2,0.5,1.0,b,Jack Jenkins,Jack Jenkins,1,1.5,0.3333,1,0.5
fcc1191761e365f9,2023-06-24,Jack Jenkins,Jamall Emmers,3,9,1.0,0.4444,a,Jack Jenkins,Jack Jenkins,1,2.68,0.6269,1,1.68
0548a24a9bf8d7a0,2023-07-01,Max Griffin,Michael Morales,28,4,0.5,1.0,b,Michael Morales,Michael Morales,1,1.4,0.2857,1,0.4
0548a24a9bf8d7a0,2023-07-01,Michael Morales,Max Griffin,5,29,1.0,0.4828,a,Michael Morales,Michael Morales,1,3.05,0.6721,1,2.05
4dc5a41f357a7d85,2023-07-01,Damir Ismagulov,Grant Dawson,12,14,0.8333,1.0,b,Grant Dawson,Grant Dawson,1,1.9804,0.495,1,0.9804
4dc5a41f357a7d85,2023-07-01,Grant Dawson,Damir Ismagulov,15,13,1.0,0.7692,a,Grant Dawson,Grant Dawson,1,1.8621,0.463,1,0.8621
f557405652165aa3,2023-07-01,Sean Strickland,Abus Magomedov,36,2,0.7222,1.0,b,Abus Magomedov,Sean Strickland,0,2.36,0.5763,1,-1.0
f557405652165aa3,2023-07-01,Abus Magomedov,Sean Strickland,3,37,0.6667,0.7297,b,Sean Strickland,Sean Strickland,1,2.36,0.306,1,1.36
420f7e6530dbc727,2023-07-08,Shannon Ross,Jesus Aguilar,2,2,0.0,0.0,a,Shannon Ross,Jesus Aguilar,0,2.28,0.0614,1,-1.0
420f7e6530dbc727,2023-07-08,Jesus Aguilar,Shannon Ross,3,3,0.3333,0.0,a,Jesus Aguilar,Jesus Aguilar,1,2.28,-0.1053,0,0.0
5b71958ee063a6e8,2023-07-08,Kamuela Kirk,Esteban Ribovics,4,2,0.5,0.0,a,Kamuela Kirk,Esteban Ribovics,0,1.5556,-0.1429,0,0.0
5b71958ee063a6e8,2023-07-08,Esteban Ribovics,Kamuela Kirk,3,5,0.3333,0.4,b,Kamuela Kirk,Esteban Ribovics,0,2.4,-0.0167,0,0.0
69f67a4a690eb15d,2023-07-08,Vitor Petrino,Marcin Prachnio,2,14,1.0,0.4286,a,Vitor Petrino,Vitor Petrino,1,3.2,0.6875,1,2.2
69f67a4a690eb15d,2023-07-08,Marcin Prachnio,Vitor Petrino,15,3,0.4,1.0,b,Vitor Petrino,Vitor Petrino,1,1.3704,0.2703,1,0.3704
3624f4ae9c1d703e,2023-07-15,Evan Elder,Genaro Valdez,4,4,0.0,0.0,a,Evan Elder,Evan Elder,1,3.45,0.2101,1,2.45
3624f4ae9c1d703e,2023-07-15,Genaro Valdez,Evan Elder,5,5,0.0,0.2,b,Evan Elder,Evan Elder,1,1.3333,-0.55,0,0.0
57785c9be5b4526d,2023-07-15,Alexander Munoz,Carl Deaton,4,2,0.0,0.0,a,Alexander Munoz,Alexander Munoz,1,2.76,0.1377,1,1.76
57785c9be5b4526d,2023-07-15,Carl Deaton,Alexander Munoz,3,5,0.0,0.2,b,Alexander Munoz,Alexander Munoz,1,1.4762,-0.4774,0,0.0
6adfe44b110c1510,2023-07-15,Albert Duraev,JunYong Park,6,16,0.6667,0.75,b,JunYong Park,JunYong Park,1,2.3,0.3152,1,1.3
6adfe44b110c1510,2023-07-15,JunYong Park,Albert Duraev,17,7,0.7647,0.5714,a,JunYong Park,JunYong Park,1,1.6494,0.1584,1,0.6494
81b7a6aa147bd912,2023-07-15,Norma Dumont,Chelsea Chandler,14,2,0.7143,1.0,b,Chelsea Chandler,Norma Dumont,0,1.7042,0.4132,1,-1.0
81b7a6aa147bd912,2023-07-15,Chelsea Chandler,Norma Dumont,3,15,0.6667,0.7333,b,Norma Dumont,Norma Dumont,1,1.7042,0.1466,1,0.7042
8362b372adb2f302,2023-07-15,Tucker Lutz,Melsik Baghdasaryan,6,6,0.3333,0.6667,b,Melsik Baghdasaryan,Melsik Baghdasaryan,1,1.6757,0.0699,1,0.6757
8362b372adb2f302,2023-07-15,Melsik Baghdasaryan,Tucker Lutz,7,7,0.7143,0.2857,a,Melsik Baghdasaryan,Melsik Baghdasaryan,1,2.26,0.2718,1,1.26
b4cc389bb4af3707,2023-07-15,Austin Lingo,Melquizael Costa,8,2,0.5,0.0,a,Austin Lingo,Melquizael Costa,0,1.4444,-0.1923,0,0.0
b4cc389bb4af3707,2023-07-15,Melquizael Costa,Austin Lingo,3,9,0.3333,0.4444,b,Austin Lingo,Melquizael Costa,0,2.88,0.0972,1,-1.0
b52dccbe69864d2a,2023-07-15,Ottman Azaitar,Francisco Prado,6,2,0.6667,0.0,a,Ottman Azaitar,Francisco Prado,0,1.8929,0.1384,1,-1.0
b52dccbe69864d2a,2023-07-15,Francisco Prado,Ottman Azaitar,3,7,0.3333,0.5714,b,Ottman Azaitar,Francisco Prado,0,1.9615,0.0616,1,-1.0
cae7de0873e03947,2023-07-15,Ashlee Evans-Smith,Ailin Perez,16,2,0.375,0.0,a,Ashlee Evans-Smith,Ailin Perez,0,1.3922,-0.3433,0,0.0
cae7de0873e03947,2023-07-15,Ailin Perez,Ashlee Evans-Smith,3,17,0.3333,0.3529,b,Ashlee Evans-Smith,Ailin Perez,0,3.1,0.0304,1,-1.0
e4620f3fa451a3a4,2023-07-15,Nazim Sadykhov,Terrance McKinney,2,10,1.0,0.6,a,Nazim Sadykhov,Nazim Sadykhov,1,2.36,0.5763,1,1.36
e4620f3fa451a3a4,2023-07-15,Terrance McKinney,Nazim Sadykhov,11,3,0.5455,1.0,b,Nazim Sadykhov,Nazim Sadykhov,1,1.6173,0.3817,1,0.6173
319b96f615a0a154,2023-07-22,Marc Diakiese,Joel Alvarez,26,12,0.5385,0.6667,b,Joel Alvarez,Joel Alvarez,1,1.5263,0.0115,0,0.0
319b96f615a0a154,2023-07-22,Joel Alvarez,Marc Diakiese,13,27,0.6923,0.5185,a,Joel Alvarez,Joel Alvarez,1,2.6,0.3077,1,1.6
3c4305abc2e302d0,2023-07-22,Lerone Murphy,Josh Culibao,8,8,1.0,0.75,a,Lerone Murphy,Lerone Murphy,1,1.7143,0.4167,1,0.7143
3c4305abc2e302d0,2023-07-22,Josh Culibao,Lerone Murphy,9,9,0.6667,1.0,b,Lerone Murphy,Lerone Murphy,1,2.2,0.5455,1,1.2
743a04674ab72ee0,2023-07-22,Molly McCann,Julija Stoliarenko,20,12,0.6,0.1667,a,Molly McCann,Julija Stoliarenko,0,1.4878,-0.0721,0,0.0
743a04674ab72ee0,2023-07-22,Julija Stoliarenko,Molly McCann,13,21,0.2308,0.5714,b,Molly McCann,Julija Stoliarenko,0,2.75,0.2078,1,-1.0
8104fe27bdc46914,2023-07-22,Paul Craig,Andre Muniz,28,12,0.5714,0.8333,b,Andre Muniz,Paul Craig,0,3.0,0.5,1,-1.0
8104fe27bdc46914,2023-07-22,Andre Muniz,Paul Craig,13,29,0.7692,0.5862,a,Andre Muniz,Paul Craig,0,1.4167,0.0633,1,-1.0
8b341eb556c97c23,2023-07-22,Makhmud Muradov,Bryan Barberena,10,34,0.6,0.5294,a,Makhmud Muradov,Makhmud Muradov,1,3.7,0.3297,1,2.7
8b341eb556c97c23,2023-07-22,Bryan Barberena,Makhmud Muradov,35,11,0.5143,0.6364,b,Makhmud Muradov,Makhmud Muradov,1,1.3077,-0.1283,0,0.0
90e46589a18064bc,2023-07-22,Tom Aspinall,Marcin Tybura,12,34,0.8333,0.6471,a,Tom Aspinall,Tom Aspinall,1,1.2,0.0,0,0.0
90e46589a18064bc,2023-07-22,Marcin Tybura,Tom Aspinall,35,13,0.6286,0.8462,b,Tom Aspinall,Tom Aspinall,1,5.0,0.6462,1,4.0
9541cf21e031354c,2023-07-22,Nathaniel Wood,Andre Fili,16,36,0.75,0.5556,a,Nathaniel Wood,Nathaniel Wood,1,1.4762,0.0726,1,0.4762
9541cf21e031354c,2023-07-22,Andre Fili,Nathaniel Wood,37,17,0.5405,0.7647,b,Nathaniel Wood,Nathaniel Wood,1,2.8,0.4076,1,1.8
a0bc695b35f155f1,2023-07-22,Ketlen Vieira,Pannie Kianzad,20,16,0.7,0.625,a,Ketlen Vieira,Ketlen Vieira,1,2.35,0.2745,1,1.35
a0bc695b35f155f1,2023-07-22,Pannie Kianzad,Ketlen Vieira,17,21,0.5882,0.7143,b,Ketlen Vieira,Ketlen Vieira,1,1.6452,0.1064,1,0.6452
a8a4c9f98ff73839,2023-07-22,Chris Duncan,Yanal Ashmouz,2,2,1.0,1.0,a,Chris Duncan,Chris Duncan,1,2.2,0.5455,1,1.2
a8a4c9f98ff73839,2023-07-22,Yanal Ashmouz,Chris Duncan,3,3,0.6667,1.0,b,Chris Duncan,Chris Duncan,1,1.7143,0.4167,1,0.7143
b4e2037f180c1e0e,2023-07-22,Davey Grant,Daniel Marcos,22,2,0.5455,1.0,b,Daniel Marcos,Daniel Marcos,1,1.6667,0.4,1,0.6667
b4e2037f180c1e0e,2023-07-22,Daniel Marcos,Davey Grant,3,23,1.0,0.5217,a,Daniel Marcos,Daniel Marcos,1,2.3,0.5652,1,1.3
c4caa8a4f32a0eed,2023-07-22,Jai Herbert,Fares Ziam,10,10,0.4,0.6,b,Fares Ziam,Fares Ziam,1,2.5,0.2,1,1.5
c4caa8a4f32a0eed,2023-07-22,Fares Ziam,Jai Herbert,11,11,0.6364,0.3636,a,Fares Ziam,Fares Ziam,1,1.5714,0.0,0,0.0
4327fe98e1b6f222,2023-07-29,Gabriel Bonfim,Trevin Giles,2,22,1.0,0.6364,a,Gabriel Bonfim,Gabriel Bonfim,1,1.2778,0.2174,1,0.2778
4327fe98e1b6f222,2023-07-29,Trevin Giles,Gabriel Bonfim,23,3,0.6087,1.0,b,Gabriel Bonfim,Gabriel Bonfim,1,3.95,0.7468,1,2.95
5116f9398bfca446,2023-07-29,Roman Kopylov,Claudio Ribeiro,8,4,0.5,0.5,a,Roman Kopylov,Roman Kopylov,1,2.95,0.161,1,1.95
5116f9398bfca446,2023-07-29,Claudio Ribeiro,Roman Kopylov,5,9,0.4,0.5556,b,Roman Kopylov,Roman Kopylov,1,1.4167,-0.1503,0,0.0
800a35b3a7e52308,2023-07-29,Jan Blachowicz,Alex Pereira,36,10,0.6667,0.8,b,Alex Pereira,Alex Pereira,1,1.8333,0.2545,1,0.8333
800a35b3a7e52308,2023-07-29,Alex Pereira,Jan Blachowicz,11,37,0.8182,0.6486,a,Alex Pereira,Alex Pereira,1,2.0,0.3182,1,1.0
c27e33ee8ef53866,2023-07-29,Dustin Poirier,Justin Gaethje,54,22,0.7778,0.6364,a,Dustin Poirier,Justin Gaethje,0,1.6897,0.1859,1,-1.0
c27e33ee8ef53866,2023-07-29,Justin Gaethje,Dustin Poirier,23,55,0.6522,0.7636,b,Dustin Poirier,Justin Gaethje,0,2.25,0.3192,1,-1.0
cbf1e76186a0c8b3,2023-07-29,Michael Chiesa,Kevin Holland,34,34,0.6471,0.6471,a,Michael Chiesa,Kevin Holland,0,1.7407,0.0726,1,-1.0
cbf1e76186a0c8b3,2023-07-29,Kevin Holland,Michael Chiesa,35,35,0.6571,0.6286,a,Kevin Holland,Kevin Holland,1,1.7407,0.0827,1,0.7407
e5ac7343b6d45188,2023-07-29,CJ Vergara,Vinicius Salvador,8,2,0.5,0.0,a,CJ Vergara,CJ Vergara,1,1.5556,-0.1429,0,0.0
e5ac7343b6d45188,2023-07-29,Vinicius Salvador,CJ Vergara,3,9,0.0,0.5556,b,CJ Vergara,CJ Vergara,1,2.45,0.1474,1,1.45
eff6ec2b2f1fb27b,2023-07-29,Derrick Lewis,Marcos Rogerio de Lima,52,32,0.6538,0.625,a,Derrick Lewis,Derrick Lewis,1,1.4651,-0.0287,0,0.0
eff6ec2b2f1fb27b,2023-07-29,Marcos Rogerio de Lima,Derrick Lewis,33,53,0.6061,0.6604,b,Derrick Lewis,Derrick Lewis,1,2.85,0.3095,1,1.85
2c0496a5f39ab8a4,2023-08-05,Tanner Boser,Aleksa Camur,18,6,0.4444,0.3333,a,Tanner Boser,Tanner Boser,1,1.7692,-0.1208,0,0.0
2c0496a5f39ab8a4,2023-08-05,Aleksa Camur,Tanner Boser,7,19,0.2857,0.4737,b,Tanner Boser,Tanner Boser,1,2.1,-0.0025,0,0.0
2c54be25b09fce50,2023-08-05,Dustin Jacoby,Kennedy Nzechukwu,20,18,0.6,0.6667,b,Kennedy Nzechukwu,Dustin Jacoby,0,2.42,0.2534,1,-1.0
2c54be25b09fce50,2023-08-05,Kennedy Nzechukwu,Dustin Jacoby,19,21,0.6316,0.619,a,Kennedy Nzechukwu,Dustin Jacoby,0,1.5882,0.0019,0,0.0
531ce3d8011fa1f6,2023-08-05,Ignacio Bahamondes,Ludovit Klein,8,10,0.75,0.6,a,Ignacio Bahamondes,Ludovit Klein,0,2.9,0.4052,1,-1.0
531ce3d8011fa1f6,2023-08-05,Ludovit Klein,Ignacio Bahamondes,11,9,0.6364,0.6667,b,Ignacio Bahamondes,Ludovit Klein,0,1.4348,-0.0303,0,0.0
554163b1c8c05522,2023-08-05,Cory Sandhagen,Rob Font,24,30,0.75,0.6667,a,Cory Sandhagen,Cory Sandhagen,1,4.0,0.5,1,3.0
554163b1c8c05522,2023-08-05,Rob Font,Cory Sandhagen,31,25,0.6452,0.76,b,Cory Sandhagen,Cory Sandhagen,1,1.2632,-0.0317,0,0.0
79bfba62da6242a6,2023-08-05,Diego Lopes,Gavin Tucker,2,12,0.0,0.6667,b,Gavin Tucker,Diego Lopes,0,1.5882,0.037,1,-1.0
79bfba62da6242a6,2023-08-05,Gavin Tucker,Diego Lopes,13,3,0.6154,0.3333,a,Gavin Tucker,Diego Lopes,0,2.42,0.2022,1,-1.0
bda7992779a005fa,2023-08-05,Jeremiah Wells,Carlston Harris,8,8,1.0,0.75,a,Jeremiah Wells,Carlston Harris,0,1.9804,0.495,1,-1.0
bda7992779a005fa,2023-08-05,Carlston Harris,Jeremiah Wells,9,9,0.7778,0.8889,b,Jeremiah Wells,Carlston Harris,0,1.8475,0.3476,1,-1.0
e5cb9dfc1189d77d,2023-08-05,Kyler Phillips,Raoni Barcelos,10,18,0.8,0.6667,a,Kyler Phillips,Kyler Phillips,1,1.4587,0.1145,1,0.4587
e5cb9dfc1189d77d,2023-08-05,Raoni Barcelos,Kyler Phillips,19,11,0.6316,0.8182,b,Kyler Phillips,Kyler Phillips,1,2.8,0.461,1,1.8
ec2358459ffbe7de,2023-08-05,Jessica Andrade,Tatiana Suarez,48,12,0.625,1.0,b,Tatiana Suarez,Tatiana Suarez,1,1.2667,0.2105,1,0.2667
ec2358459ffbe7de,2023-08-05,Tatiana Suarez,Jessica Andrade,13,49,1.0,0.6122,a,Tatiana Suarez,Tatiana Suarez,1,3.95,0.7468,1,2.95
1b1fd32485861655,2023-08-12,Cub Swanson,Hakeem Dawodu,44,18,0.5909,0.6667,b,Hakeem Dawodu,Cub Swanson,0,3.45,0.3768,1,-1.0
1b1fd32485861655,2023-08-12,Hakeem Dawodu,Cub Swanson,19,45,0.6316,0.6,a,Hakeem Dawodu,Cub Swanson,0,1.3279,-0.1215,0,0.0
2c160a1d1fdbf0b0,2023-08-12,JP Buys,Marcus McGhee,6,2,0.0,1.0,b,Marcus McGhee,Marcus McGhee,1,1.2817,0.2198,1,0.2817
2c160a1d1fdbf0b0,2023-08-12,Marcus McGhee,JP Buys,3,7,1.0,0.0,a,Marcus McGhee,Marcus McGhee,1,3.8,0.7368,1,2.8
560a971c6ab8b854,2023-08-12,AJ Dobson,Tafon Nchukwi,4,10,0.0,0.4,b,Tafon Nchukwi,AJ Dobson,0,1.6757,-0.1968,0,0.0
560a971c6ab8b854,2023-08-12,Tafon Nchukwi,AJ Dobson,11,5,0.3636,0.2,a,Tafon Nchukwi,AJ Dobson,0,2.24,-0.0828,0,0.0
9576d9cba5cf5c4e,2023-08-12,Terrance McKinney,Mike Breeden,12,4,0.5,0.0,a,Terrance McKinney,Terrance McKinney,1,1.3509,-0.2403,0,0.0
9576d9cba5cf5c4e,2023-08-12,Mike Breeden,Terrance McKinney,5,13,0.0,0.5385,b,Terrance McKinney,Terrance McKinney,1,3.3,0.2354,1,2.3
9a9479663bedf8b4,2023-08-12,Josh Fremd,Jamie Pickett,6,14,0.3333,0.2857,a,Josh Fremd,Josh Fremd,1,3.6,0.0556,1,2.6
